TM_DRIVERID,TM_REGISTRATION_NUMBER,COMPANY_CODE,VEHICLE_TYPE_DESCRIPTION,PRODUCT_CODE,FUEL_TYPE,MAX_SPEED,NO_OF_HARSH_BRAKES,NO_OF_HARSH_ACCELERATION,NO_OF_SPEED_VIOLATIONS,NO_EXCESS_IDLE,NO_OF_TRIPS,ENGINE_CAPACITY,FUEL_CONSUMPTION,NUMBER_OF_GEARS,RENTAL,KM_DRIVEN,PROJECTED_EXCESS_KM_CHARGE,SPEED_PENALTY_POINTS,SPEEDING_TIME_SECONDS,DRIVING_TIME,total_time_driven,TM_SCORE,Num_times_yawned,Num_times_Angry,Num_times_sleepy,cluster
0,CBN712L,RSA,LIGHT COMMERCIAL VEHICLE,FM,PETROL,122,0,0,0,0,88,1998,10.0,5,370.0,776.5666666666667,0.0,0.0,0.0,2698.6666666666665,14,99.32977,9,12,9,2
0,CC14RRGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,123,1,2,0,28,44,1389,7.2,5,3396.12,160.75,0.0,0.0,0.0,296.0,10,87.196155,5,7,7,2
0,CC62LHGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,134,9,2,2,0,118,1389,7.2,5,4516.39,1569.4333333333334,0.0,2.6666666666666665,43.333333333333336,2481.3333333333335,28,94.04626666666667,8,11,12,2
0,CC81WRGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,99,3,0,0,10,72,1389,7.2,5,3486.42,244.29999999999998,0.0,0.0,0.0,930.0,8,86.42776,7,6,7,2
0,CC84CYGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,140,17,1,4,0,100,1389,7.2,5,1505.04,1893.2333333333333,0.0,4.666666666666667,75.33333333333333,1901.3333333333333,40,92.67592333333334,9,12,10,2
0,CEM41577,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,150,4,7,24,49,48,1197,4.9,7,5597.25,446.2,0.0,35.0,398.0,3104.0,11,33.37189,10,11,15,2
0,CEM41579,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,136,0,7,2,15,33,1197,4.9,7,5604.78,433.4,0.0,2.0,47.0,2628.0,9,80.18078,10,15,14,2
0,CEM41580,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,139,1,1,7,17,60,1197,4.9,7,5517.26,1410.9,3020.31,7.0,128.0,1632.0,23,87.4136,8,6,7,2
0,CEO10497,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,112,0,3,0,16,27,2198,6.8,6,9081.66,151.0,2447.2,0.0,0.0,1636.0,5,39.09868,12,14,11,2
0,CEO13976,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,152,2,1,91,55,42,2198,6.8,6,9286.66,1250.1,3095.8,119.0,1416.0,1460.0,21,47.664114999999995,8,9,10,2
0,CEO13978,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,177,4,12,833,19,83,2198,6.8,6,9286.66,1936.95,0.0,2049.5,12760.0,3224.0,31,51.496875,9,13,14,0
0,CEO13983,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,157,9,24,260,7,151,2198,6.8,6,9081.66,2790.6000000000004,0.0,353.0,3955.6666666666665,2098.6666666666665,52,55.69311,8,11,11,0
0,CEO13989,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,149,4,5,138,6,49,2198,6.8,6,9286.66,1844.4499999999998,8245.04,191.0,2162.0,1744.0,21,56.174310000000006,8,11,10,2
0,CEO8232,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,158,15,2,805,2,70,2198,6.8,6,9286.66,1584.45,0.0,1673.5,12186.5,1640.0,25,53.92134,8,9,11,0
0,CEO9871,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,138,2,3,5,33,16,2198,6.8,6,9081.66,481.4,0.0,5.0,82.0,3560.0,9,79.8182,12,11,10,2
0,CF00FDGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,139,6,1,3,33,134,1389,7.2,5,2923.54,1778.3000000000002,1500.96,4.0,61.5,1380.0,38,90.990305,8,12,9,2
0,CF196725,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,133,5,18,0,18,359,1598,8.1,5,6635.1,1873.55,0.0,0.25,5.25,2642.0,79,89.8344475,9,11,12,4
0,CF225961,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,130,0,0,0,146,65,1197,6.2,6,6178.76,619.3,513.76,0.0,0.0,474.0,19,82.90547,4,7,6,2
0,CF234858,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,144,16,31,0,477,328,1598,8.1,5,5758.282976222221,3050.1902222222216,0.0,0.4444444444444444,19.77777777777778,1555.111111111111,115,82.51145777777778,9,11,11,4
0,CF234863,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,133,1,1,0,1,262,1598,8.1,5,4035.98,1923.0,568.1,0.0,2.5,1497.0,51,98.84456750000001,7,8,7,4
0,CF234864,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,129,1,1,0,213,130,1598,8.1,5,4321.41,2818.6,485.55,0.0,0.0,1317.6,75,86.660814,7,9,7,4
0,CF234865,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,144,13,4,2,177,384,1598,8.1,5,6638.087098249999,3414.025875,0.0,2.875,42.125,1788.5,119,87.54812874999999,8,10,10,4
0,CF234866,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,131,4,5,0,93,257,1598,8.1,5,4561.04,2611.1749999999997,1135.6,0.0,0.0,296.0,65,85.8066825,6,8,7,4
0,CF234884,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,132,7,4,0,186,282,1598,8.1,5,6298.18,2461.04,0.0,0.0,0.0,1657.6,86,88.970774,9,9,11,4
0,CF234885,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,130,4,16,0,83,328,1598,8.1,5,3829.5199999999995,1251.5400000000002,0.0,0.0,0.0,2548.8,63,85.642924,9,12,10,4
0,CF234887,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,130,4,6,0,16,246,1598,8.1,5,4435.68,1999.9,0.0,0.0,0.0,1314.4,76,93.00608600000001,6,8,9,4
0,CF35WPGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,154,3,0,42,11,122,1389,7.2,5,2834.3000000000006,1513.8666666666666,0.0,69.66666666666667,679.6666666666666,1776.0,36,83.57948333333333,7,9,9,2
0,CF50HSGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,134,0,4,188,0,119,1389,7.2,5,4265.129999999999,2015.0155000000002,0.0,227.5,2959.5,1772.0,38,69.86409499999999,9,12,10,2
0,CF50MDGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,135,10,2,1,0,98,2494,9.6,5,5529.42,2562.7799999999997,0.0,1.4,25.6,1763.2,52,95.623942,8,10,11,4
0,CF75PXGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,136,6,4,9,0,84,2494,9.6,5,4560.4,2117.125,7912.08,9.0,144.0,1968.0,40,93.400585,8,9,10,2
0,CFM29701,RSA,PASS ALL(EXCL D/CAB),FM,PETROL,151,9,19,73,37,114,1998,6.4,6,145.01,1724.5,0.0,102.8,1203.0,2009.6,33,51.177624,8,10,10,2
0,CG25BJGP,VUS,TRUCK HEAVY,FM,DIESEL,119,0,0,1279,1,149,5193,11.67,5,155.0,3239.275,0.0,1650.0,19518.75,1397.0,93,61.443685,1,3,2,0
0,CH76YBGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,158,16,4,122,0,99,2494,9.6,5,6103.92,3168.6,0.0,141.2,1904.6,1883.2,53,77.518986,8,10,10,4
0,CJ02ZVGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,132,30,33,0,0,552,2494,10.6,5,6960.19,6328.74,2554.25,0.0,0.0,1396.8,178,95.665092,8,11,10,4
0,CJ03BMGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,135,57,3,0,0,249,2494,10.6,5,5322.59,2487.5800000000004,0.0,0.0,1.2,724.0,72,93.054582,5,9,6,4
0,CJ03BNGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,142,80,6,3,0,207,2494,10.6,5,6509.56,2484.84,0.0,3.2,55.2,1494.4,68,91.98756,8,10,9,4
0,CJ46FYGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,123,45,4,0,0,216,2494,8.7,5,8298.46,2365.04,4184.4,0.0,0.0,950.4,67,93.73653,6,10,8,4
0,CJ46GXGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,123,69,7,0,0,253,2494,8.7,5,9086.03,2944.7,4060.09,0.0,0.0,847.0,77,93.94986999999999,6,8,8,4
0,CJ93LJGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,131,3,2,0,418,71,1389,7.2,5,4723.68,1175.3,0.0,0.0,0.0,2804.0,38,83.64049,11,14,13,2
0,CK00VGGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,134,24,11,0,0,106,1598,8.6,7,5486.1,1817.8400000000001,0.0,0.0,1.6,2020.0,39,92.76110000000001,9,10,9,2
0,CK03CKGP,RSA,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,157,22,6,8,0,145,2991,9.28,6,275.0,849.5199999999999,0.0,21.4,153.4,2053.6,27,72.4139,9,11,11,2
0,CK14VXGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,139,85,31,10,0,193,1389,7.2,5,3588.09,3146.7999999999997,0.0,10.75,168.25,1696.0,61,82.66733500000001,7,10,10,4
0,CK16HLGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,150,53,10,95,0,117,2494,8.7,5,3977.78,2124.9199999999996,0.0,135.0,1483.2,1988.0,36,72.36893799999999,8,10,9,2
0,CK30BNGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,136,5,2,0,87,127,1389,7.2,5,2140.41,848.25,0.0,0.5,9.5,3188.0,29,81.4977,11,12,15,2
0,CK33HMGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,149,23,4,82,0,78,1598,8.1,5,4623.13,2087.3599999999997,0.0,116.8,1277.8,1887.2,38,76.884344,7,8,10,2
0,CK83RNGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,165,52,4,247,0,230,2982,8.4,5,4765.84,3497.7749999999996,7704.12,278.75,3822.5,2536.0,68,69.97879,10,12,13,4
0,CKH004L-TBD,RSA,GAME VIEWER,FML,DIESEL,102,0,0,0,17,848,4164,20.0,6,8857.024000000001,1481.8,142.38,0.6,9.6,1802.4,94,98.564566,1,2,2,1
0,CKH006L,RSA,GAME VIEWER,FML,DIESEL,47,0,0,0,0,217,4164,20.0,6,10230.99,376.7,7251.3,0.0,0.0,3268.0,23,98.39251999999999,3,2,4,1
0,CKH009L,RSA,GAME VIEWER,FML,DIESEL,55,0,0,0,35,169,4164,20.0,6,9410.64,901.2,0.0,0.0,0.0,1896.0,43,95.326075,1,2,2,1
0,CKH013L,RSA,GAME VIEWER,FML,DIESEL,76,0,0,0,0,408,4164,20.0,6,9410.64,822.2,0.0,0.0,0.0,1617.6,48,100.0,1,3,1,1
0,CKH014L,RSA,GAME VIEWER,FML,DIESEL,55,0,0,0,1,501,4164,20.0,6,9410.64,836.05,0.0,0.0,0.0,454.0,56,97.523235,1,1,3,1
0,CKH015L,RSA,GAME VIEWER,FML,DIESEL,103,0,0,0,0,403,4164,20.0,6,11791.6,824.95,0.0,0.0,5.0,2374.0,52,99.75625,2,4,2,1
0,CL06LVGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,152,16,10,88,0,110,1968,8.6,6,6752.19,1972.4,0.0,98.4,1399.6,1696.0,29,69.43946,7,9,10,2
0,CL16TGGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,138,65,13,206,0,230,2494,10.6,5,8756.73,4026.100000000001,3448.6799999999994,206.4,3152.8,1796.0,81,69.639532,9,10,10,4
0,CL16VCGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,126,51,8,0,0,259,2494,10.6,5,8036.640000000001,2455.9399999999996,0.0,0.0,0.0,2648.0,71,92.621702,9,11,11,4
0,CL16VWGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,128,30,3,0,0,258,2494,10.6,5,6629.76,2966.92,4382.1,0.0,0.0,2106.4,83,95.26488,10,11,12,4
0,CL16WDGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,132,59,36,0,0,232,2494,10.6,5,5988.77,3000.16,0.0,0.0,0.0,1710.4,88,87.94967799999999,8,11,9,4
0,CL21CBGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,155,85,134,0,11,150,2198,10.31,6,6463.967777777778,2117.2005555555556,0.0,0.0,0.0,2004.888888888889,43,64.15301000000001,9,11,10,4
0,CL34SDGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,133,8,3,0,0,117,2198,10.31,6,6269.76,1948.6000000000001,0.0,0.0,2.0,1928.0,38,89.993775,9,9,10,2
0,CL44TPGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,158,2,0,1444,0,221,1389,7.2,5,4382.06,3851.6775000000002,794.58,3757.0,21792.0,1504.0,71,61.14538,43,45,45,3
0,CL55DKGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,130,5,7,78,8,139,1389,7.2,5,4396.860000000001,2282.85975,13372.64,85.0,1256.0,2898.0,61,81.94499499999999,10,12,11,4
0,CL56PVGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,150,13,29,385,0,134,2494,10.6,5,8817.23,2399.7,6431.88,472.8,5925.0,2748.8,36,60.737106000000004,10,13,13,0
0,CL72ZKGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,134,3,3,0,0,35,1598,8.6,7,4333.91,279.05,0.0,0.0,1.5,2381.0,6,92.05424,10,11,12,2
0,CLN636NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,157,7,8,558,0,297,2982,8.4,6,-9026.700233,1695.6250000000002,0.0,1773.25,8414.75,2193.0,47,57.6418025,11,13,13,0
0,CLN637NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,171,117,7,88,0,666,2982,8.4,6,-9026.700233,2593.84,0.0,202.0,1345.4,1460.0,126,66.62822600000001,9,11,11,4
0,CLN639NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,150,7,5,123,0,182,2982,8.4,6,-9026.700233,742.8000000000001,0.0,293.0,1866.25,2106.0,31,64.5819875,9,10,9,2
0,CLN640NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,182,7,6,375,0,224,2982,8.4,6,-9026.700233,1234.4,0.0,1155.75,5665.5,774.0,45,56.245909999999995,7,8,9,0
0,CLN641NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,171,19,5,133,0,389,2982,8.4,6,-9026.700233,1504.76,0.0,348.6,2036.6,1123.2,68,57.480038,7,8,9,4
0,CLN643NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,PETROL,166,12,6,417,0,474,2694,8.4,5,-9026.700233,3205.8599999999997,0.0,998.6,6432.0,2215.2,113,58.881209999999996,8,10,10,0
0,CLN644NC,KFS,MINI BUS,FML,DIESEL,148,4,0,534,0,64,2700,10.800000000000002,5,-9026.700233,799.7333333333332,0.0,1305.3333333333333,8039.333333333333,3133.3333333333335,22,58.36329666666666,10,13,11,0
0,CLN730NC,KFS,PASS ALL(EXCL D/CAB),FML,PETROL,173,8,2,1072,0,60,1398,8.6,5,-7881.388000000001,1462.825,0.0,3430.5,16143.75,3228.0,24,58.1895175,19,18,19,0
0,CLN731NC,KFS,PASS ALL(EXCL D/CAB),FML,PETROL,146,0,0,6,0,55,1398,8.6,5,-7881.388000000001,134.3,0.0,17.5,100.75,1771.0,10,89.0267825,7,10,10,2
0,CLN732NC,KFS,PASS ALL(EXCL D/CAB),FML,PETROL,186,8,1,1676,0,79,1398,8.6,5,-7881.388000000001,2006.28,0.0,5421.6,25208.2,1528.8,32,59.12122000000001,43,44,31,3
0,CLN912NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,124,18,5,0,0,313,2982,8.4,6,-9026.700233,1398.35,0.0,0.0,10.0,2660.0,71,72.464795,12,14,10,4
0,CLN914NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,PETROL,149,4,2,43,0,506,2694,8.4,5,-9026.700233,1360.8,0.0,71.0,686.5,2170.0,78,85.83384,7,10,9,4
0,CLP331NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,113,8,7,0,0,568,2982,8.4,6,-9026.700233,1634.375,0.0,0.0,0.0,2040.0,74,95.17880249999999,10,12,12,4
0,CLP334NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,128,10,1,1,0,458,2982,8.4,6,-9026.700233,1625.4399999999998,0.0,1.6,27.6,1903.2,66,95.04747,9,10,9,4
0,CLP336NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,180,50,4,321,0,350,2982,8.4,6,-9026.700233,1603.88,0.0,918.0,4888.8,1800.0,61,51.755408,9,11,11,0
0,CLP337NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,156,5,4,73,0,476,2982,8.4,6,-9026.700233,1414.26,0.0,160.6,1115.8,2535.2,64,71.365836,10,12,11,4
0,CLP338NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,148,4,0,78,0,307,2982,8.4,6,-9026.700233,1271.06,0.0,211.0,1174.2,1843.2,63,82.650656,7,10,8,4
0,CLP339NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,137,1,0,13,0,405,2982,8.4,6,-9026.700233,1586.3200000000002,0.0,25.4,220.8,2718.4,70,89.478826,10,13,12,4
0,CLP342NC,KFS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,158,23,8,65,0,810,2982,8.4,6,-9026.700233,3465.1,0.0,142.5,1003.0,956.0,129,80.84206,9,10,10,4
0,CLS067NC,KFS,PASS ALL(EXCL D/CAB),FML,DIESEL,184,2,2,180,0,35,1968,8.6,5,-7881.388000000002,433.8333333333333,0.0,462.0,2721.6666666666665,2768.0,10,85.44249666666667,11,12,12,2
0,CLZ754L,RSA,GAME VIEWER,FML,DIESEL,85,0,0,0,0,679,4164,20.0,6,9626.88,929.6666666666666,0.0,0.0,0.0,1493.3333333333333,63,99.73942666666666,2,1,2,1
0,CLZ756L,RSA,GAME VIEWER,FML,DIESEL,93,0,0,0,17,1197,4164,20.0,6,14305.125,2153.9500000000003,0.0,0.0,0.0,1165.0,120,96.738675,1,2,1,1
0,CLZ757L,RSA,GAME VIEWER,FML,DIESEL,66,0,0,0,0,1079,4164,20.0,6,9626.88,1453.3799999999999,6138.33,0.0,0.0,1364.0,98,99.173542,1,3,2,1
0,CLZ759L,RSA,GAME VIEWER,FML,DIESEL,65,0,0,0,0,1400,4164,20.0,6,9626.88,2345.2749999999996,6353.71,0.0,0.0,2202.0,141,98.4831375,1,2,2,1
0,CM17WSGP,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,0,0,0,0,4,1,1598,8.6,6,5088.0,7.6,0.0,0.0,0.0,688.0,0,30.115479999999998,5,8,10,2
0,CM47WWGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,179,36,33,303,0,100,1598,8.1,5,4546.6,2787.2400000000002,0.0,499.2,4621.6,1491.2,50,68.368504,9,11,9,4
0,CM65JJGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,0,0,0,0,0,1,3000,9.4,4,7268.99,14.6,21912.59,0.0,0.0,1312.0,0,70.38371,4,7,9,2
0,CM97BVGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,168,6,2,101,0,104,2494,8.7,5,0.0,1347.3,0.0,222.4,1540.0,2173.6,42,80.13253200000001,8,10,12,2
0,CN40PGGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,137,14,5,0,0,121,2982,8.4,5,5480.54,1569.96,0.0,0.0,0.0,1397.6,33,94.140454,8,10,11,2
0,CN46DLGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,143,6,3,16,0,145,1389,7.2,5,2392.87,892.4799999999999,0.0,18.4,259.6,2746.4,15,84.425356,10,13,12,2
0,CN46KHGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,140,4,5,158,0,66,1389,7.2,5,4434.76,2445.3,0.0,162.66666666666666,2403.3333333333335,1377.3333333333333,33,70.38140666666666,6,10,8,2
0,CN95DZGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,159,63,29,26,0,123,1968,8.6,7,6934.13,2024.4399999999998,0.0,30.2,433.0,1441.6,41,75.272976,8,9,9,2
0,CP54GZGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,140,0,0,7,0,12,2499,11.03,5,4416.9,827.3,37090.98,8.5,106.5,760.0,10,91.285685,12,17,17,2
0,CP56ZNGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,145,36,8,102,0,228,1968,8.6,6,10473.46,5442.466666666667,16628.06,105.0,1562.0,1048.0,113,80.32442333333333,9,11,9,4
0,CPP860L,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,160,6,0,363,71,1136,2494,9.6,5,7339.767999999999,2950.56,0.0,962.2,5567.2,2761.6,159,55.729344000000005,9,14,13,4
0,CR57PLGP,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,0,0,0,0,1,1,1197,8.6,6,4970.95,4.5,53884.28,0.0,0.0,408.0,0,10.51641,12,16,17,0
0,CR61VHGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,146,39,8,35,0,227,1598,8.1,5,5023.36,3815.06,2601.28,41.8,566.4,1444.0,84,85.26426599999999,7,10,9,4
0,CR77BHGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,129,0,0,0,168,181,1389,7.2,5,4328.25,2137.55,0.0,0.0,0.0,2112.0,70,87.127245,7,9,10,4
0,CR77BLGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,162,4,0,35,24,75,1389,7.2,5,3987.26,811.8333333333334,2051.73,84.66666666666667,574.6666666666666,2622.6666666666665,22,67.30650666666666,8,11,11,2
0,CR81RMGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,152,18,6,291,0,154,2499,11.03,5,7588.94,3760.0,0.0,403.0,4415.0,2384.0,77,76.78756,8,11,9,4
0,CR83LRGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,148,137,15,3,0,166,2982,8.4,5,7075.12,3458.7,0.0,3.5,58.0,964.0,54,87.029195,6,7,7,4
0,CRC112L,RSA,TRUCK - MEDIUM,FM,DIESEL,98,0,0,0,0,9,4752,0.0,5,185.0,221.5,0.0,0.0,0.0,1226.0,7,99.50562500000001,6,8,8,2
0,CS00DVGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,146,15,2,6,0,140,1998,12.2,5,4973.82,2576.05,0.0,9.25,114.25,1674.0,53,93.78379749999999,8,9,9,4
0,CS23DNGP,RSA,TRUCK HEAVY,FM,DIESEL,107,0,0,0,0,40,3908,11.5,6,238.3475,1638.575,0.0,0.0,0.0,1289.0,25,99.7155475,7,9,8,2
0,CS91BLGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,145,28,2,64,0,169,2494,8.7,5,16330.7,3641.94,0.0,76.6,1002.6,1704.8,83,86.22670799999999,7,10,10,4
0,CSC289L,RSA,GAME VIEWER,FML,DIESEL,53,0,0,0,29,770,4164,20.0,6,11327.946,1722.4,0.0,0.0,0.0,1576.8,100,96.23700799999999,2,3,2,1
0,CSC292L,RSA,GAME VIEWER,FML,DIESEL,78,0,0,0,0,675,4164,20.0,6,10526.74,1081.4250000000002,0.0,0.0,0.0,1708.0,72,99.8335,1,3,1,1
0,CSC294L,RSA,GAME VIEWER,FML,DIESEL,60,0,0,0,23,1052,4164,20.0,6,10447.35,2051.1,11388.66,0.0,0.0,1441.6,120,97.461898,1,2,3,1
0,CT05BRGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,128,2,2,4,0,240,1389,7.2,5,3786.13,2486.8885,32868.1,5.0,95.5,2300.0,73,97.67454000000001,14,17,18,4
0,CT53JHGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,134,9,2,0,0,245,2494,9.6,5,5473.21,4043.2200000000003,8269.29,0.0,3.0,1502.4,82,98.417336,8,9,9,4
0,CT61VXGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,143,28,28,24,0,195,1598,8.6,7,2745.2054286,2375.26,0.0,25.8,393.6,1321.6,52,77.40813,6,11,9,4
0,CTB327L,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,146,6,2,36,7,77,1495,7.7,5,13805.608000000002,1166.22,0.0,45.0,561.6,1688.8,23,71.090536,7,9,11,2
0,CTK973L,RSA,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,57,0,0,0,0,54,4164,8.4,5,370.0,129.8,0.0,0.0,0.0,2064.0,9,100.0,7,12,9,2
0,CV23DHGP,RSA,PASS ALL(EXCL D/CAB),FML,DIESEL,144,29,11,25,0,165,3000,9.4,4,7611.3,2554.8199999999997,5377.68,25.8,402.0,1203.2,51,84.636922,7,10,8,4
0,CV36ZTGP,RSA,PASS ALL(EXCL D/CAB),FM,DIESEL,129,0,0,0,3,75,2498,0.0,5,223.92,1140.8400000000001,0.0,0.0,0.0,1895.2,24,98.237788,7,8,10,2
0,CV39MBGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,122,0,0,0,13,194,1389,7.2,5,4969.05,1533.7,0.0,0.0,0.0,1422.6666666666667,42,97.45920999999998,6,11,10,2
0,CV39VMGP,RSA,PASS ALL(EXCL D/CAB),FM,DIESEL,131,3,2,0,1,82,2498,0.0,5,221.48749999999998,786.9499999999999,0.0,0.0,5.0,2377.0,17,95.5877525,10,12,11,2
0,CV67PLGP,RSA,PANEL VAN - LIGHT,FML,DIESEL,145,1,8,462,0,101,1968,8.6,5,6412.16,1406.0745,0.0,942.0,7009.5,1276.0,24,58.230025,8,8,10,0
0,CV67PMGP,RSA,PANEL VAN - LIGHT,FML,DIESEL,133,1,6,1,0,270,1968,8.6,5,6360.39,4478.089,37508.67,3.0,40.0,472.0,118,98.63306,15,19,16,4
0,CV74BFGP,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,147,70,20,99,0,252,1797,7.1,6,6789.92,3476.5,0.0,108.8,1551.0,1325.6,69,72.537572,8,9,10,4
0,CV81CNGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,149,61,10,65,0,392,2982,8.6,5,10094.46,5868.375000000001,9434.88,113.5,1002.0,1911.0,159,82.994975,9,11,10,4
0,CVN968FS,RSA,PANEL VAN - MEDIUM,FM,DIESEL,139,2,0,0,23,331,2446,10.67,6,308.333333325,427.025,0.0,0.75,10.5,2602.0,28,92.931245,10,11,13,4
0,CVV779L,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,128,3,0,204,5,288,4164,8.4,5,11351.22,2101.3,11368.56,343.6,3270.0,1296.0,80,60.154268,8,9,8,4
0,CVV782L,RSA,GAME VIEWER,FML,DIESEL,93,0,0,0,2,851,4164,20.0,6,10439.156363636364,2007.6855454545453,0.0,0.0,0.0,1993.4545454545455,114,98.3774890909091,1,4,2,1
